person_key,team_key,opponent_key,game_key,game_date,game_number,team_alignment,p_out,p_so,p_tbf,p_bb,p_h,p_er
ashcg001,CIN,NYA,NYA202407020,2024-07-02,0,0,15,3,23,2,4,3
ashcg001,CIN,DET,CIN202407070,2024-07-07,0,1,14,2,21,3,6,1
assaj001,CHN,COL,CHN202404020,2024-04-02,0,1,18,5,22,1,4,0
assaj001,CHN,SDN,SDN202404080,2024-04-08,0,0,15,7,21,3,3,2
assaj001,CHN,SEA,SEA202404140,2024-04-14,0,0,17,6,21,1,4,2
assaj001,CHN,MIA,CHN202404201,2024-04-20,1,1,14,3,20,3,3,1
assaj001,CHN,HOU,CHN202404250,2024-04-25,0,1,17,5,22,1,4,1
assaj001,CHN,NYN,NYN202404300,2024-04-30,0,0,15,1,20,0,5,1
assaj001,CHN,MIL,CHN202405050,2024-05-05,0,1,18,4,25,3,4,0
assaj001,CHN,PIT,PIT202405100,2024-05-10,0,0,13,4,20,2,4,1
assaj001,CHN,ATL,ATL202405150,2024-05-15,0,0,18,7,23,1,4,0
assaj001,CHN,ATL,CHN202405210,2024-05-21,0,1,14,4,24,5,4,2
assaj001,CHN,SLN,SLN202405260,2024-05-26,0,0,15,8,23,3,5,4
assaj001,CHN,CIN,CHN202405310,2024-05-31,0,1,16,7,22,3,5,2
assaj001,CHN,CIN,CIN202406060,2024-06-06,0,0,17,7,27,2,7,5
assaj001,CHN,TBA,TBA202406120,2024-06-12,0,0,14,4,22,2,5,2
assaj001,CHN,SFN,CHN202406170,2024-06-17,0,1,15,7,22,2,5,1
assaj001,CHN,NYN,CHN202406230,2024-06-23,0,1,13,0,20,1,7,4
assaj001,CHN,SLN,SLN202407132,2024-07-13,2,0,7,0,15,2,7,3
assaj001,CHN,MIL,CHN202407220,2024-07-22,0,1,10,2,17,6,1,0
assaj001,CHN,KCA,KCA202407280,2024-07-28,0,0,18,5,24,1,5,3
assaj001,CHN,SLN,CHN202408020,2024-08-02,0,1,12,3,18,3,4,1
assaj001,CHN,MIN,CHN202408070,2024-08-07,0,1,12,1,18,2,3,2
assaj001,CHN,CLE,CLE202408130,2024-08-13,0,0,14,2,21,2,5,1
assaj001,CHN,DET,CHN202408200,2024-08-20,0,1,17,7,23,1,6,1
assaj001,CHN,MIA,MIA202408250,2024-08-25,0,0,21,3,27,1,6,3
assaj001,CHN,WAS,WAS202408310,2024-08-31,0,0,18,4,25,2,8,3
assaj001,CHN,NYA,CHN202409070,2024-09-07,0,1,17,5,24,3,3,1
assaj001,CHN,COL,COL202409130,2024-09-13,0,0,18,5,26,3,7,4
assaj001,CHN,WAS,CHN202409190,2024-09-19,0,1,15,5,22,1,7,3
assaj001,CHN,PHI,PHI202409250,2024-09-25,0,0,13,3,24,3,8,8
assaj001,CHN,TOR,TOR202508120,2025-08-12,0,0,12,2,21,1,8,4
assaj001,CHN,PIT,CHN202508170,2025-08-17,0,1,12,3,18,1,5,1
assaj001,CHN,ANA,ANA202508220,2025-08-22,0,0,18,4,22,1,2,1
assaj001,CHN,COL,COL202508300,2025-08-30,0,0,18,1,24,2,7,3
assaj001,CHN,WAS,CHN202509050,2025-09-05,0,1,16,4,21,2,3,4
assaj001,CHN,CIN,CIN202509200,2025-09-20,0,0,12,2,18,2,3,2
assaj001,CHN,SLN,CHN202509280,2025-09-28,0,1,16,6,19,1,3,0
bachl001,MIA,WAS,WAS202509010,2025-09-01,0,0,6,2,8,0,2,2
banda001,LAN,PHI,PHI202407110,2024-07-11,0,0,3,2,6,0,3,1
banda001,LAN,COL,COL202409290,2024-09-29,0,0,3,0,3,0,0,0
banda001,LAN,PHI,LAN202509150,2025-09-15,0,1,1,1,3,1,1,1
bankt001,CHA,CLE,CLE202404080,2024-04-08,0,0,7,5,10,0,2,1
bankt001,PHI,CHN,PHI202409240,2024-09-24,0,1,4,1,8,0,3,3
barls001,CIN,TOR,CIN202509020,2025-09-02,0,1,3,1,7,3,2,4
barnm002,ATH,TEX,ATH202508300,2025-08-30,0,1,12,1,20,0,8,5
barnm002,ATH,ANA,ANA202509050,2025-09-05,0,0,15,8,23,5,3,4
barnm002,ATH,BOS,ATH202509100,2025-09-10,0,1,11,4,20,1,7,3
barnm002,ATH,BOS,BOS202509170,2025-09-17,0,0,12,2,19,3,5,2
barnm002,ATH,KCA,ATH202509260,2025-09-26,0,1,17,3,22,2,3,3
bassb002,OAK,DET,OAK202409070,2024-09-07,0,1,18,6,22,1,3,0
bassb002,OAK,CHA,CHA202409130,2024-09-13,0,0,16,2,21,1,5,0
bassb002,OAK,CHN,CHN202409180,2024-09-18,0,0,14,5,22,2,6,3
bassb002,OAK,TEX,OAK202409250,2024-09-25,0,1,9,3,16,1,6,5
bassb002,ATH,KCA,ATH202509280,2025-09-28,0,1,4,0,9,2,3,1
bassc001,TOR,TBA,TBA202403290,2024-03-29,0,0,15,6,24,2,6,4
bassc001,TOR,HOU,HOU202404030,2024-04-03,0,0,13,3,24,3,9,4
bassc001,TOR,SEA,TOR202404090,2024-04-09,0,1,20,8,27,4,5,1
bassc001,TOR,NYA,TOR202404150,2024-04-15,0,1,19,5,23,2,4,1
bassc001,TOR,SDN,SDN202404210,2024-04-21,0,0,16,4,23,3,6,2
bassc001,TOR,LAN,TOR202404260,2024-04-26,0,1,8,4,19,3,9,7
bassc001,TOR,KCA,TOR202405010,2024-05-01,0,1,18,4,24,1,4,3
bassc001,TOR,PHI,PHI202405080,2024-05-08,0,0,19,6,24,2,3,2
bassc001,TOR,TBA,TOR202405170,2024-05-17,0,1,17,5,24,3,5,3
bassc001,TOR,CHA,TOR202405220,2024-05-22,0,1,21,4,27,2,5,0
bassc001,TOR,CHA,CHA202405270,2024-05-27,0,0,15,7,22,0,5,0
bassc001,TOR,PIT,TOR202406020,2024-06-02,0,1,15,7,27,1,8,3
bassc001,TOR,OAK,OAK202406070,2024-06-07,0,0,24,7,29,2,4,1
bassc001,TOR,MIL,MIL202406120,2024-06-12,0,0,15,5,24,4,5,0
bassc001,TOR,BOS,TOR202406180,2024-06-18,0,1,18,6,26,2,7,2
bassc001,TOR,BOS,BOS202406240,2024-06-24,0,0,21,2,26,1,5,2
bassc001,TOR,NYA,TOR202406290,2024-06-29,0,1,18,8,25,2,6,0
bassc001,TOR,HOU,TOR202407040,2024-07-04,0,1,15,3,27,4,8,4
bassc001,TOR,SFN,SFN202407100,2024-07-10,0,0,15,6,24,4,5,3
bassc001,TOR,DET,TOR202407190,2024-07-19,0,1,20,6,28,1,7,5
bassc001,TOR,TBA,TOR202407250,2024-07-25,0,1,15,6,23,1,5,3
bassc001,TOR,BAL,BAL202407300,2024-07-30,0,0,12,3,20,1,9,5
bassc001,TOR,BAL,TOR202408060,2024-08-06,0,1,21,9,25,2,3,2
bassc001,TOR,OAK,TOR202408110,2024-08-11,0,1,12,5,22,2,8,7
bassc001,TOR,CHN,CHN202408170,2024-08-17,0,0,15,5,21,2,5,3
bassc001,TOR,ANA,TOR202408230,2024-08-23,0,1,18,6,24,2,4,4
bassc001,TOR,BOS,BOS202408280,2024-08-28,0,0,20,9,27,1,5,1
bassc001,TOR,PHI,TOR202409030,2024-09-03,0,1,16,7,27,2,10,3
bassc001,TOR,NYN,TOR202409100,2024-09-10,0,1,18,8,26,1,5,1
bassc001,TOR,TEX,TEX202409170,2024-09-17,0,0,11,2,23,3,6,1
bassc001,TOR,BOS,TOR202409230,2024-09-23,0,1,13,2,23,7,4,2
bassc001,TOR,BAL,TOR202503300,2025-03-30,0,1,18,7,27,2,8,1
bassc001,TOR,NYN,NYN202504050,2025-04-05,0,0,20,9,24,0,4,0
bassc001,TOR,BOS,BOS202504100,2025-04-10,0,0,17,5,22,1,5,1
bassc001,TOR,ATL,TOR202504160,2025-04-16,0,1,15,10,20,2,3,0
bassc001,TOR,HOU,HOU202504220,2025-04-22,0,0,16,3,26,1,7,4
bassc001,TOR,NYA,NYA202504272,2025-04-27,2,0,17,5,25,1,6,4
bassc001,TOR,CLE,TOR202505020,2025-05-02,0,1,16,4,23,0,7,3
bassc001,TOR,ANA,ANA202505080,2025-05-08,0,0,18,6,29,1,8,4
bassc001,TOR,TBA,TOR202505140,2025-05-14,0,1,17,6,25,2,7,1
bassc001,TOR,SDN,TOR202505200,2025-05-20,0,1,18,6,23,1,4,0
bassc001,TOR,TBA,TBA202505250,2025-05-25,0,0,12,2,22,2,9,5
bassc001,TOR,ATH,TOR202505300,2025-05-30,0,1,15,6,23,2,7,5
bassc001,TOR,PHI,TOR202506050,2025-06-05,0,1,21,6,28,2,5,1
bassc001,TOR,SLN,SLN202506100,2025-06-10,0,0,21,3,29,2,6,4
bassc001,TOR,ARI,TOR202506170,2025-06-17,0,1,18,5,27,1,6,3
bassc001,TOR,CHA,TOR202506220,2025-06-22,0,1,18,7,20,1,3,1
bassc001,TOR,BOS,BOS202506280,2025-06-28,0,0,6,3,19,4,8,8
bassc001,TOR,NYA,TOR202507030,2025-07-03,0,1,17,9,28,3,8,3
bassc001,TOR,CHA,CHA202507080,2025-07-08,0,0,18,1,21,1,4,1
bassc001,TOR,SFN,TOR202507180,2025-07-18,0,1,19,5,27,0,10,0
bassc001,TOR,NYA,TOR202507230,2025-07-23,0,1,22,8,27,0,3,3
bassc001,TOR,BAL,BAL202507280,2025-07-28,0,0,7,4,15,1,7,6
bassc001,TOR,KCA,TOR202508030,2025-08-03,0,1,18,5,23,3,1,1
bassc001,TOR,LAN,LAN202508090,2025-08-09,0,0,14,2,22,2,6,3
bassc001,TOR,TEX,TOR202508150,2025-08-15,0,1,15,4,22,4,4,3
bassc001,TOR,PIT,PIT202508200,2025-08-20,0,0,17,10,25,2,6,2
bassc001,TOR,MIN,TOR202508260,2025-08-26,0,1,17,6,24,3,4,2
bassc001,TOR,CIN,CIN202509010,2025-09-01,0,0,18,6,25,2,5,2
bassc001,TOR,NYA,NYA202509060,2025-09-06,0,0,15,3,22,3,3,0
bassc001,TOR,BAL,TOR202509120,2025-09-12,0,1,15,6,18,1,2,1
bassc001,TOR,TBA,TBA202509180,2025-09-18,0,0,13,3,22,2,8,3
baz-s001,TBA,TEX,TEX202407050,2024-07-05,0,0,18,6,25,1,7,3
baz-s001,TBA,NYA,TBA202407110,2024-07-11,0,1,13,5,20,1,6,3
baz-s001,TBA,NYA,NYA202407210,2024-07-21,0,0,10,1,18,5,4,0
baz-s001,TBA,CIN,TBA202407260,2024-07-26,0,1,18,7,22,2,2,2
baz-s001,TBA,HOU,HOU202408020,2024-08-02,0,0,16,5,23,1,6,2
baz-s001,TBA,SLN,SLN202408080,2024-08-08,0,0,13,2,22,2,6,4
baz-s001,TBA,HOU,TBA202408130,2024-08-13,0,1,21,6,29,2,7,3
baz-s001,TBA,OAK,OAK202408200,2024-08-20,0,0,23,4,27,3,3,0
baz-s001,TBA,SDN,TBA202408310,2024-08-31,0,1,15,5,20,3,2,2
baz-s001,TBA,BAL,BAL202409060,2024-09-06,0,0,18,5,22,3,2,1
baz-s001,TBA,PHI,PHI202409110,2024-09-11,0,0,16,4,20,1,3,2
baz-s001,TBA,BOS,TBA202409170,2024-09-17,0,1,21,6,24,1,2,2
baz-s001,TBA,TOR,TBA202409220,2024-09-22,0,1,18,6,24,1,4,1
baz-s001,TBA,BOS,BOS202409280,2024-09-28,0,0,18,7,23,1,3,2
baz-s001,TBA,PIT,TBA202504010,2025-04-01,0,1,18,10,23,0,7,0
baz-s001,TBA,ANA,TBA202504080,2025-04-08,0,1,21,6,28,4,3,2
baz-s001,TBA,BOS,TBA202504140,2025-04-14,0,1,18,11,20,0,2,1
baz-s001,TBA,NYA,TBA202504190,2025-04-19,0,1,10,3,18,4,4,5
baz-s001,TBA,SDN,SDN202504250,2025-04-25,0,0,21,6,25,1,4,0
baz-s001,TBA,KCA,TBA202505010,2025-05-01,0,1,17,1,28,3,9,7
baz-s001,TBA,PHI,TBA202505070,2025-05-07,0,1,10,3,21,2,8,6
baz-s001,TBA,TOR,TOR202505130,2025-05-13,0,0,14,6,19,2,4,3
baz-s001,TBA,MIA,MIA202505180,2025-05-18,0,0,18,2,28,3,9,5
baz-s001,TBA,TOR,TBA202505240,2025-05-24,0,1,17,4,23,3,4,1
baz-s001,TBA,HOU,HOU202505290,2025-05-29,0,0,17,3,24,0,7,3
baz-s001,TBA,TEX,TBA202506040,2025-06-04,0,1,15,5,22,1,5,3
baz-s001,TBA,BOS,BOS202506090,2025-06-09,0,0,16,5,22,3,3,3
baz-s001,TBA,NYN,NYN202506150,2025-06-15,0,0,20,6,27,4,3,0
baz-s001,TBA,DET,TBA202506200,2025-06-20,0,1,16,6,24,4,4,5
baz-s001,TBA,KCA,KCA202506260,2025-06-26,0,0,24,9,27,1,3,0
baz-s001,TBA,ATH,TBA202507010,2025-07-01,0,1,21,11,28,1,7,3
baz-s001,TBA,DET,DET202507070,2025-07-07,0,0,18,7,27,2,7,3
baz-s001,TBA,BOS,BOS202507120,2025-07-12,0,0,19,3,24,2,5,1
baz-s001,TBA,CHA,TBA202507210,2025-07-21,0,1,12,4,22,2,8,8
baz-s001,TBA,CIN,CIN202507270,2025-07-27,0,0,15,5,22,2,5,2
baz-s001,TBA,LAN,TBA202508010,2025-08-01,0,1,15,8,25,2,8,5
baz-s001,TBA,ANA,ANA202508060,2025-08-06,0,0,12,9,19,2,5,4
baz-s001,TBA,ATH,ATH202508120,2025-08-12,0,0,21,7,30,2,6,4
baz-s001,TBA,NYA,TBA202508190,2025-08-19,0,1,9,3,18,2,7,6
baz-s001,TBA,CLE,CLE202508260,2025-08-26,0,0,18,7,23,2,3,3
baz-s001,TBA,SEA,TBA202509010,2025-09-01,0,1,18,6,23,2,5,0
baz-s001,TBA,CLE,TBA202509060,2025-09-06,0,1,15,8,22,1,5,2
baz-s001,TBA,CHN,CHN202509120,2025-09-12,0,0,7,5,17,3,6,5
baz-s001,TBA,TOR,TBA202509180,2025-09-18,0,1,15,4,17,1,2,0
baz-s001,TBA,BAL,BAL202509240,2025-09-24,0,0,12,3,15,3,0,0
beckt002,SFN,SLN,SFN202409280,2024-09-28,0,1,12,3,18,2,4,1
beckt002,SFN,ARI,ARI202509160,2025-09-16,0,0,9,1,13,0,5,3
beekj001,ARI,CIN,ARI202508230,2025-08-23,0,1,3,1,3,0,0,0
beekj001,ARI,LAN,ARI202509250,2025-09-25,0,1,3,1,4,0,1,1
bellb002,BOS,SEA,SEA202403280,2024-03-28,0,0,15,2,20,0,5,2
bellb002,BOS,OAK,OAK202404020,2024-04-02,0,0,15,6,22,1,5,4
bellb002,BOS,BAL,BOS202404090,2024-04-09,0,1,16,3,23,2,4,1
bellb002,BOS,ANA,BOS202404140,2024-04-14,0,1,16,8,23,2,6,2
bellb002,BOS,PIT,PIT202404190,2024-04-19,0,0,18,7,22,2,1,0
bellb002,BOS,WAS,BOS202405120,2024-05-12,0,1,15,1,19,2,4,2
bellb002,BOS,SLN,SLN202405170,2024-05-17,0,0,14,4,21,0,7,5
bellb002,BOS,TBA,TBA202405220,2024-05-22,0,0,18,6,25,4,4,3
bellb002,BOS,BAL,BAL202405280,2024-05-28,0,0,15,7,24,2,5,3
bellb002,BOS,DET,BOS202406020,2024-06-02,0,1,19,5,29,3,8,4
bellb002,BOS,CHA,CHA202406080,2024-06-08,0,0,14,2,25,3,9,5
bellb002,BOS,NYA,BOS202406140,2024-06-14,0,1,14,5,23,3,6,4
bellb002,BOS,TOR,TOR202406190,2024-06-19,0,0,18,6,28,2,7,2
bellb002,BOS,TOR,BOS202406250,2024-06-25,0,1,7,2,14,3,5,7
bellb002,BOS,MIA,MIA202407030,2024-07-03,0,0,20,7,27,1,7,1
bellb002,BOS,OAK,BOS202407090,2024-07-09,0,1,16,11,26,2,9,5
bellb002,BOS,KCA,BOS202407140,2024-07-14,0,1,19,3,26,1,7,3
bellb002,BOS,LAN,LAN202407200,2024-07-20,0,0,18,7,24,1,5,3
bellb002,BOS,NYA,BOS202407260,2024-07-26,0,1,15,4,21,2,5,3
bellb002,BOS,SEA,BOS202407310,2024-07-31,0,1,19,7,28,2,7,2
bellb002,BOS,KCA,KCA202408060,2024-08-06,0,0,14,6,22,3,5,3
bellb002,BOS,TEX,BOS202408120,2024-08-12,0,1,18,5,25,3,4,1
bellb002,BOS,BAL,BAL202408170,2024-08-17,0,0,18,6,23,3,2,1
bellb002,BOS,ARI,BOS202408230,2024-08-23,0,1,16,2,26,4,7,5
bellb002,BOS,TOR,BOS202408280,2024-08-28,0,1,24,9,26,1,2,0
bellb002,BOS,NYN,NYN202409020,2024-09-02,0,0,15,4,23,1,7,4
bellb002,BOS,BAL,BOS202409090,2024-09-09,0,1,16,5,26,5,3,2
bellb002,BOS,NYA,NYA202409140,2024-09-14,0,0,16,2,21,2,4,1
bellb002,BOS,TBA,TBA202409190,2024-09-19,0,0,17,7,24,2,5,1
bellb002,BOS,TOR,TOR202409240,2024-09-24,0,0,12,4,16,2,2,2
bellb002,BOS,SEA,BOS202504220,2025-04-22,0,1,15,3,22,3,4,1
bellb002,BOS,CLE,CLE202504270,2025-04-27,0,0,18,4,26,3,6,3
bellb002,BOS,MIN,BOS202505020,2025-05-02,0,1,20,5,25,1,4,1
bellb002,BOS,TEX,BOS202505080,2025-05-08,0,1,14,1,21,5,4,0
bellb002,BOS,DET,DET202505130,2025-05-13,0,0,14,4,21,2,6,2
bellb002,BOS,ATL,BOS202505180,2025-05-18,0,1,13,3,27,5,10,7
bellb002,BOS,BAL,BOS202505230,2025-05-23,0,1,12,7,18,1,6,2
bellb002,BOS,MIL,MIL202505280,2025-05-28,0,0,14,2,20,2,3,1
bellb002,BOS,ANA,BOS202506030,2025-06-03,0,1,18,4,27,2,6,3
bellb002,BOS,TBA,BOS202506090,2025-06-09,0,1,19,4,27,1,7,3
bellb002,BOS,NYA,BOS202506150,2025-06-15,0,1,21,8,26,3,3,0
bellb002,BOS,SFN,SFN202506210,2025-06-21,0,0,18,6,24,1,4,1
bellb002,BOS,TOR,BOS202506270,2025-06-27,0,1,18,1,28,3,8,3
bellb002,BOS,COL,BOS202507080,2025-07-08,0,1,27,10,33,1,5,2
bellb002,BOS,TBA,BOS202507130,2025-07-13,0,1,19,5,26,0,6,1
bellb002,BOS,CHN,CHN202507190,2025-07-19,0,0,18,4,25,1,6,3
bellb002,BOS,LAN,BOS202507250,2025-07-25,0,1,16,5,23,2,6,3
bellb002,BOS,MIN,MIN202507300,2025-07-30,0,0,21,4,28,4,5,1
bellb002,BOS,KCA,BOS202508040,2025-08-04,0,1,18,5,25,1,6,0
bellb002,BOS,SDN,SDN202508100,2025-08-10,0,0,17,7,25,3,6,5
bellb002,BOS,MIA,BOS202508160,2025-08-16,0,1,19,2,24,0,4,2
bellb002,BOS,NYA,NYA202508220,2025-08-22,0,0,21,5,23,1,3,0
bellb002,BOS,BAL,BAL202508270,2025-08-27,0,0,20,6,27,1,5,1
bellb002,BOS,CLE,BOS202509010,2025-09-01,0,1,15,4,24,3,6,3
bellb002,BOS,ARI,ARI202509070,2025-09-07,0,0,18,2,23,1,4,3
bellb002,BOS,NYA,BOS202509130,2025-09-13,0,1,15,4,24,3,5,4
bellb002,BOS,ATH,BOS202509180,2025-09-18,0,1,12,3,18,2,5,3
bellb002,BOS,TOR,TOR202509250,2025-09-25,0,0,15,3,23,3,3,2
bellv001,MIA,KCA,KCA202406260,2024-06-26,0,0,15,2,18,0,2,0
bellv001,MIA,BOS,MIA202407020,2024-07-02,0,1,15,8,23,1,7,5
bellv001,MIA,ATL,ATL202408020,2024-08-02,0,0,15,5,18,2,2,2
bellv001,MIA,CIN,MIA202408070,2024-08-07,0,1,17,4,24,2,5,0
bellv001,MIA,PHI,PHI202408130,2024-08-13,0,0,21,4,26,1,4,0
bellv001,MIA,NYN,NYN202408180,2024-08-18,0,0,16,4,23,2,7,2
bellv001,MIA,CHN,MIA202408240,2024-08-24,0,1,14,1,27,5,7,5
bellv001,MIA,COL,COL202408290,2024-08-29,0,0,12,4,21,2,7,6
bellv001,MIA,WAS,MIA202409040,2024-09-04,0,1,18,1,22,2,3,0
bellv001,MIA,PIT,PIT202409090,2024-09-09,0,0,16,2,25,1,6,1
bellv001,MIA,WAS,WAS202409140,2024-09-14,0,0,16,4,23,1,6,3
bellv001,MIA,ATL,MIA202409200,2024-09-20,0,1,16,3,24,1,7,3
bellv001,MIA,MIN,MIN202409260,2024-09-26,0,0,15,2,21,1,6,1
bellv001,MIA,PIT,MIA202503290,2025-03-29,0,1,13,4,18,2,4,1
bellv001,MIA,NYN,NYN202504070,2025-04-07,0,0,11,2,17,2,5,1
bellv001,MIA,ATH,MIA202505020,2025-05-02,0,1,14,1,23,4,4,5
bellv001,MIA,LAN,MIA202505070,2025-05-07,0,1,16,7,18,2,1,0
bellv001,MIA,CHN,CHN202505130,2025-05-13,0,0,12,2,18,1,4,1
bellv001,MIA,PHI,MIA202509050,2025-09-05,0,1,9,2,12,0,4,2
bergr001,SDN,SFN,SFN202506030,2025-06-03,0,0,15,2,21,2,6,2
bergr001,SDN,MIL,MIL202506080,2025-06-08,0,0,16,4,20,4,1,0
bergr001,SDN,ARI,ARI202506140,2025-06-14,0,0,15,8,20,2,3,3
bergr001,SDN,LAN,LAN202506190,2025-06-19,0,0,14,3,18,1,3,0
bergr001,SDN,WAS,SDN202506240,2025-06-24,0,1,9,4,18,3,5,3
bergr001,SDN,PHI,SDN202507110,2025-07-11,0,1,14,7,19,2,3,2
bergr001,SDN,NYN,SDN202507290,2025-07-29,0,1,12,4,19,4,2,1
bergr001,KCA,BOS,BOS202508050,2025-08-05,0,0,17,2,20,2,2,2
bergr001,KCA,MIN,MIN202508100,2025-08-10,0,0,17,8,22,1,4,2
bergr001,KCA,CHA,KCA202508170,2025-08-17,0,1,16,7,24,2,6,1
bergr001,KCA,DET,DET202508220,2025-08-22,0,0,17,5,21,1,3,2
bergr001,KCA,CHA,CHA202508270,2025-08-27,0,0,18,3,26,2,6,1
bergr001,KCA,ANA,KCA202509030,2025-09-03,0,1,15,6,19,3,1,1
bergr001,KCA,CLE,CLE202509080,2025-09-08,0,0,10,3,23,3,11,8
bergr001,KCA,PHI,PHI202509130,2025-09-13,0,0,12,5,19,3,4,3
bermj001,MIA,PIT,PIT202409110,2024-09-11,0,0,6,0,12,1,3,3
bernb001,BOS,CLE,BOS202404180,2024-04-18,0,1,6,2,6,1,0,0
bernb001,BOS,MIN,MIN202405040,2024-05-04,0,0,3,1,5,0,1,0
bernb001,BOS,BAL,BAL202408160,2024-08-16,0,0,2,2,3,1,0,0
bernb001,BOS,CIN,BOS202507020,2025-07-02,0,1,5,2,7,1,1,0
bernb001,BOS,BAL,BAL202508250,2025-08-25,0,0,3,2,4,0,1,0
bernb001,BOS,CLE,BOS202509030,2025-09-03,0,1,2,0,4,1,1,1
berrj001,TOR,TBA,TBA202403280,2024-03-28,0,0,18,6,23,1,6,2
berrj001,TOR,HOU,HOU202404020,2024-04-02,0,0,18,2,24,3,6,1
berrj001,TOR,SEA,TOR202404080,2024-04-08,0,1,20,6,25,1,4,0
berrj001,TOR,COL,TOR202404140,2024-04-14,0,1,21,7,27,2,2,0
berrj001,TOR,SDN,SDN202404200,2024-04-20,0,0,18,6,25,2,5,0
berrj001,TOR,KCA,KCA202404250,2024-04-25,0,0,15,1,20,3,3,2
berrj001,TOR,KCA,TOR202404300,2024-04-30,0,1,21,3,25,1,5,2
berrj001,TOR,PHI,PHI202405070,2024-05-07,0,0,11,7,21,2,7,8
berrj001,TOR,BAL,BAL202405130,2024-05-13,0,0,21,4,25,1,3,2
berrj001,TOR,CHA,TOR202405200,2024-05-20,0,1,18,6,25,2,8,3
berrj001,TOR,DET,DET202405250,2024-05-25,0,0,21,5,25,0,7,2
berrj001,TOR,PIT,TOR202405310,2024-05-31,0,1,21,5,27,0,6,1
berrj001,TOR,BAL,TOR202406050,2024-06-05,0,1,18,2,25,3,6,2
berrj001,TOR,MIL,MIL202406100,2024-06-10,0,0,17,4,22,1,5,3
berrj001,TOR,CLE,TOR202406160,2024-06-16,0,1,18,1,26,0,8,4
berrj001,TOR,CLE,CLE202406220,2024-06-22,0,0,15,3,23,1,6,5
berrj001,TOR,NYA,TOR202406270,2024-06-27,0,1,21,8,27,3,2,2
berrj001,TOR,HOU,TOR202407020,2024-07-02,0,1,15,1,22,2,5,5
berrj001,TOR,SEA,SEA202407070,2024-07-07,0,0,18,10,28,1,7,4
berrj001,TOR,ARI,ARI202407130,2024-07-13,0,0,12,0,24,4,7,5
berrj001,TOR,TBA,TOR202407230,2024-07-23,0,1,14,5,22,6,3,3
berrj001,TOR,TEX,TOR202407280,2024-07-28,0,1,21,5,28,0,6,1
berrj001,TOR,NYA,NYA202408030,2024-08-03,0,0,15,6,26,3,7,5
berrj001,TOR,OAK,TOR202408090,2024-08-09,0,1,21,8,28,1,6,1
berrj001,TOR,ANA,ANA202408140,2024-08-14,0,0,21,5,24,1,2,1
berrj001,TOR,CIN,TOR202408200,2024-08-20,0,1,21,7,28,2,6,2
berrj001,TOR,BOS,BOS202408260,2024-08-26,0,0,23,6,29,0,8,2
berrj001,TOR,MIN,MIN202408310,2024-08-31,0,0,18,5,22,1,3,0
berrj001,TOR,ATL,ATL202409070,2024-09-07,0,0,18,5,23,1,5,1
berrj001,TOR,SLN,TOR202409140,2024-09-14,0,1,21,4,25,2,2,1
berrj001,TOR,TBA,TBA202409200,2024-09-20,0,0,18,6,24,1,6,1
berrj001,TOR,MIA,TOR202409270,2024-09-27,0,1,9,4,18,3,6,6
berrj001,TOR,BAL,TOR202503270,2025-03-27,0,1,15,5,24,2,9,6
berrj001,TOR,WAS,TOR202504010,2025-04-01,0,1,17,8,22,3,4,2
berrj001,TOR,BOS,BOS202504070,2025-04-07,0,0,21,2,26,3,4,1
berrj001,TOR,BAL,BAL202504130,2025-04-13,0,0,15,6,23,1,7,4
berrj001,TOR,SEA,TOR202504190,2025-04-19,0,1,18,3,26,4,4,3
berrj001,TOR,NYA,NYA202504250,2025-04-25,0,0,16,4,23,2,5,0
berrj001,TOR,BOS,TOR202505010,2025-05-01,0,1,20,8,27,1,7,2
berrj001,TOR,ANA,ANA202505070,2025-05-07,0,0,18,9,27,5,5,2
berrj001,TOR,TBA,TOR202505130,2025-05-13,0,1,16,4,25,3,5,5
berrj001,TOR,DET,TOR202505180,2025-05-18,0,1,18,4,27,1,8,2
berrj001,TOR,TBA,TBA202505240,2025-05-24,0,0,18,3,22,1,3,3
berrj001,TOR,ATH,TOR202505290,2025-05-29,0,1,18,9,21,2,2,0
berrj001,TOR,PHI,TOR202506040,2025-06-04,0,1,18,5,23,2,4,1
berrj001,TOR,SLN,SLN202506090,2025-06-09,0,0,20,1,25,2,4,0
berrj001,TOR,PHI,PHI202506150,2025-06-15,0,0,14,5,22,1,9,6
berrj001,TOR,CHA,TOR202506210,2025-06-21,0,1,23,5,28,3,2,0
berrj001,TOR,BOS,BOS202506270,2025-06-27,0,0,21,8,24,1,4,0
berrj001,TOR,NYA,TOR202507020,2025-07-02,0,1,13,3,22,0,9,6
berrj001,TOR,CHA,CHA202507070,2025-07-07,0,0,18,4,23,2,2,1
berrj001,TOR,ATH,ATH202507130,2025-07-13,0,0,9,1,16,2,5,4
berrj001,TOR,SFN,TOR202507200,2025-07-20,0,1,17,5,24,1,8,4
berrj001,TOR,DET,DET202507250,2025-07-25,0,0,18,6,24,2,5,2
berrj001,TOR,BAL,BAL202507300,2025-07-30,0,0,13,3,20,0,6,2
berrj001,TOR,COL,COL202508050,2025-08-05,0,0,16,5,24,1,7,3
berrj001,TOR,CHN,TOR202508120,2025-08-12,0,1,16,3,22,4,2,0
berrj001,TOR,TEX,TOR202508170,2025-08-17,0,1,13,2,21,0,10,6
